"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"290925","2705483","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290926","2705483","4","","9999","Quantity not specified","90000","248.0","","",""
"290923","2705483","1","","9999","1 cup","10205","248.0","","",""
"290929","2705484","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290928","2705484","2","","9999","1 fl oz","30000","31.0","","",""
"290927","2705484","1","","9999","1 cup","10205","248.0","","",""
"290930","2705484","4","","9999","Quantity not specified","90000","248.0","","",""
"290931","2705485","1","","9999","1 cup","10205","248.0","","",""
"290934","2705485","4","","9999","Quantity not specified","90000","248.0","","",""
"290933","2705485","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290932","2705485","2","","9999","1 fl oz","30000","31.0","","",""
"290938","2705486","4","","9999","Quantity not specified","90000","248.0","","",""
"290935","2705486","1","","9999","1 cup","10205","248.0","","",""
"290936","2705486","2","","9999","1 fl oz","30000","31.0","","",""
"290937","2705486","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290941","2705487","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290939","2705487","1","","9999","1 cup","10205","248.0","","",""
"290942","2705487","4","","9999","Quantity not specified","90000","248.0","","",""
"290940","2705487","2","","9999","1 fl oz","30000","31.0","","",""
"290945","2705488","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290943","2705488","1","","9999","1 cup","10205","248.0","","",""
"290946","2705488","4","","9999","Quantity not specified","90000","248.0","","",""
"290944","2705488","2","","9999","1 fl oz","30000","31.0","","",""
"290950","2705489","4","","9999","Quantity not specified","90000","248.0","","",""
"290948","2705489","2","","9999","1 fl oz","30000","31.0","","",""
"290949","2705489","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290947","2705489","1","","9999","1 cup","10205","248.0","","",""
"290952","2705490","2","","9999","1 fl oz","30000","31.0","","",""
"290951","2705490","1","","9999","1 cup","10205","248.0","","",""
"290953","2705490","3","","9999","Quantity not specified","90000","248.0","","",""
"290957","2705491","4","","9999","Quantity not specified","90000","248.0","","",""
"290955","2705491","2","","9999","1 fl oz","30000","31.0","","",""
"290956","2705491","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290954","2705491","1","","9999","1 cup","10205","248.0","","",""
"290959","2705492","2","","9999","1 fl oz","30000","31.0","","",""
"290960","2705492","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290961","2705492","4","","9999","Quantity not specified","90000","248.0","","",""
"290958","2705492","1","","9999","1 cup","10205","248.0","","",""
"290964","2705493","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290965","2705493","4","","9999","Quantity not specified","90000","248.0","","",""
"290962","2705493","1","","9999","1 cup","10205","248.0","","",""
"290963","2705493","2","","9999","1 fl oz","30000","31.0","","",""
"290967","2705494","2","","9999","1 fl oz","30000","31.0","","",""
"290968","2705494","3","","9999","1 packet, reconstituted","64532","248.0","","",""
"290966","2705494","1","","9999","1 cup","10205","248.0","","",""
"290969","2705494","4","","9999","Quantity not specified","90000","248.0","","",""
"290972","2705495","3","","9999","1 individual school container","64294","248.0","","",""
"290971","2705495","2","","9999","1 cup","10205","248.0","","",""
"290970","2705495","1","","9999","1 fl oz","30000","31.0","","",""
"290973","2705495","4","","9999","Quantity not specified","90000","248.0","","",""
"290975","2705496","2","","9999","1 fl oz","30000","31.0","","",""
"290976","2705496","3","","9999","1 individual school container","64294","248.0","","",""
"290977","2705496","4","","9999","Quantity not specified","90000","248.0","","",""
"290974","2705496","1","","9999","1 cup","10205","248.0","","",""
"290980","2705497","3","","9999","1 individual school container","64294","248.0","","",""
"290978","2705497","1","","9999","1 cup","10205","248.0","","",""
"290981","2705497","4","","9999","Quantity not specified","90000","248.0","","",""
"290979","2705497","2","","9999","1 fl oz","30000","31.0","","",""
"290984","2705498","3","","9999","1 individual school container","64294","248.0","","",""
"290982","2705498","1","","9999","1 cup","10205","248.0","","",""
"290983","2705498","2","","9999","1 fl oz","30000","31.0","","",""
"290985","2705498","4","","9999","Quantity not specified","90000","248.0","","",""
"290989","2705499","4","","9999","Quantity not specified","90000","248.0","","",""
"290988","2705499","3","","9999","1 individual school container","64294","248.0","","",""
"290986","2705499","1","","9999","1 fl oz","30000","31.0","","",""
"290987","2705499","2","","9999","1 cup","10205","248.0","","",""
"290993","2705500","4","","9999","Quantity not specified","90000","248.0","","",""
"290990","2705500","1","","9999","1 cup","10205","248.0","","",""
"290992","2705500","3","","9999","1 individual school container","64294","248.0","","",""
"290991","2705500","2","","9999","1 fl oz","30000","31.0","","",""
"290996","2705501","3","","9999","Quantity not specified","90000","256.0","","",""
"290995","2705501","2","","9999","1 fl oz","30000","32.0","","",""
"290994","2705501","1","","9999","1 cup","10205","256.0","","",""
"290998","2705502","2","","9999","1 fl oz","30000","32.0","","",""
"290997","2705502","1","","9999","1 cup","10205","256.0","","",""
"290999","2705502","3","","9999","Quantity not specified","90000","256.0","","",""
"291000","2705503","1","","9999","1 fl oz","30000","28.0","","",""
"291003","2705503","4","","9999","Quantity not specified","90000","280.0","","",""
"291001","2705503","2","","9999","1 milkshake (10 fl oz)","61459","280.0","","",""
"291002","2705503","3","","9999","1 cup","10205","224.0","","",""
"291006","2705504","3","","9999","1 cup","10205","224.0","","",""
"291007","2705504","4","","9999","Quantity not specified","90000","280.0","","",""
"291004","2705504","1","","9999","1 fl oz","30000","28.0","","",""
"291005","2705504","2","","9999","1 milkshake (10 fl oz)","61459","280.0","","",""
"291010","2705505","3","","9999","Quantity not specified","90000","280.0","","",""
"291009","2705505","2","","9999","1 cup","10205","224.0","","",""
"291008","2705505","1","","9999","1 fl oz","30000","28.0","","",""
"291013","2705506","3","","9999","Quantity not specified","90000","280.0","","",""
"291012","2705506","2","","9999","1 cup","10205","224.0","","",""
"291011","2705506","1","","9999","1 fl oz","30000","28.0","","",""
"291015","2705507","2","","9999","1 milkshake (10 fl oz)","61459","280.0","","",""
"291016","2705507","3","","9999","Quantity not specified","90000","280.0","","",""
"291014","2705507","1","","9999","1 fl oz","30000","28.0","","",""
"291019","2705508","4","","9999","1 large","60919","690.0","","",""
"291018","2705508","3","","9999","1 medium","61238","526.0","","",""
"291017","2705508","2","","9999","1 small","62015","405.0","","",""
"291020","2705508","5","","9999","1 fl oz","30000","28.0","","",""
"291022","2705508","7","","9999","Quantity not specified","90000","405.0","","",""
"291021","2705508","6","","9999","1 cup","10205","224.0","","",""
"291028","2705509","7","","9999","Quantity not specified","90000","405.0","","",""
"291025","2705509","4","","9999","1 large","60919","690.0","","",""
"291024","2705509","3","","9999","1 medium","61238","526.0","","",""
"291026","2705509","5","","9999","1 fl oz","30000","28.0","","",""
"291027","2705509","6","","9999","1 cup","10205","224.0","","",""
"291023","2705509","2","","9999","1 small","62015","405.0","","",""
"291030","2705510","2","","9999","1 cup","10205","248.0","","",""
"291032","2705510","4","","9999","Quantity not specified","90000","372.0","","",""
"291029","2705510","1","","9999","1 fl oz","30000","31.0","","",""
"291031","2705510","3","","9999","1 bottle (12 fl oz)","60422","372.0","","",""
"291034","2705511","2","","9999","1 cup","10205","248.0","","",""
"291033","2705511","1","","9999","1 fl oz","30000","31.0","","",""
"291035","2705511","3","","9999","1 bottle (12 fl oz)","60422","372.0","","",""
"291036","2705511","4","","9999","Quantity not specified","90000","372.0","","",""
"291037","2705512","1","","9999","1 fl oz","30000","27.0","","",""
"291039","2705512","3","","9999","Quantity not specified","90000","324.0","","",""
"291038","2705512","2","","9999","1 cup","10205","216.0","","",""
"291042","2705513","4","","9999","Quantity not specified","90000","324.0","","",""
"291040","2705513","1","","9999","1 fl oz","30000","27.0","","",""
"291043","2705513","5","","9999","1 small","62015","540.0","","",""
"291044","2705513","6","","9999","1 medium","61238","864.0","","",""
"291045","2705513","7","","9999","1 large","60919","1080.0","","",""
"291041","2705513","2","","9999","1 cup","10205","216.0","","",""
"291046","2705514","1","","9999","1 fl oz","30000","27.0","","",""
"291048","2705514","3","","9999","1 small","62015","540.0","","",""
"291050","2705514","5","","9999","1 large","60919","1080.0","","",""
"291051","2705514","6","","9999","Quantity not specified","90000","324.0","","",""
"291049","2705514","4","","9999","1 medium","61238","864.0","","",""
"291047","2705514","2","","9999","1 cup","10205","216.0","","",""
"291057","2705515","6","","9999","Quantity not specified","90000","324.0","","",""
"291054","2705515","3","","9999","1 small","62015","540.0","","",""
"291053","2705515","2","","9999","1 cup","10205","216.0","","",""
"291056","2705515","5","","9999","1 large","60919","1080.0","","",""
"291055","2705515","4","","9999","1 medium","61238","864.0","","",""
"291052","2705515","1","","9999","1 fl oz","30000","27.0","","",""
"291061","2705516","4","","9999","1 medium","61238","864.0","","",""
"291059","2705516","2","","9999","1 cup","10205","216.0","","",""
"291058","2705516","1","","9999","1 fl oz","30000","27.0","","",""
"291062","2705516","5","","9999","1 large","60919","1080.0","","",""
"291060","2705516","3","","9999","1 small","62015","540.0","","",""
"291063","2705516","6","","9999","Quantity not specified","90000","324.0","","",""
"291066","2705517","3","","9999","Quantity not specified","90000","248.0","","",""
"291065","2705517","2","","9999","1 fl oz","30000","31.0","","",""
"291064","2705517","1","","9999","1 cup","10205","248.0","","",""
"291067","2705518","1","","9999","1 fl oz","30000","30.5","","",""
"291068","2705519","1","","9999","1 fl oz","30000","30.5","","",""
"291069","2705520","1","","9999","1 fl oz","30000","30.5","","",""
"291070","2705521","1","","9999","1 fl oz","30000","30.5","","",""
"291071","2705522","1","","9999","1 fl oz","30000","30.5","","",""
"291072","2705523","1","","9999","1 fl oz","30000","30.5","","",""
"291073","2705524","1","","9999","1 fl oz","30000","30.5","","",""
"291074","2705525","1","","9999","1 fl oz","30000","30.5","","",""
"291075","2705526","1","","9999","1 fl oz","30000","30.5","","",""
"291076","2705527","1","","9999","1 fl oz","30000","30.5","","",""
"291077","2705528","1","","9999","1 fl oz","30000","30.5","","",""
"291078","2705529","1","","9999","1 fl oz","30000","30.5","","",""
"291079","2705530","1","","9999","1 fl oz","30000","30.5","","",""
"291080","2705531","1","","9999","1 fl oz","30000","30.5","","",""
"291081","2705532","1","","9999","1 fl oz","30000","30.5","","",""
"291082","2705533","1","","9999","1 fl oz","30000","30.5","","",""
"291083","2705534","1","","9999","1 fl oz","30000","30.5","","",""
"291084","2705535","1","","9999","1 fl oz","30000","30.5","","",""
"291085","2705536","1","","9999","1 fl oz","30000","30.5","","",""
"291086","2705537","1","","9999","1 fl oz","30000","30.5","","",""
"291087","2705538","1","","9999","1 fl oz","30000","30.5","","",""
"291088","2705539","1","","9999","1 fl oz","30000","30.5","","",""
"291089","2705540","1","","9999","1 fl oz","30000","30.5","","",""
"291090","2705541","1","","9999","1 fl oz","30000","30.5","","",""
"291091","2705542","1","","9999","1 fl oz","30000","30.5","","",""
"291092","2705543","1","","9999","1 fl oz","30000","30.5","","",""
"291093","2705544","1","","9999","1 fl oz","30000","30.5","","",""
"291095","2705545","2","","9999","1 bottle (8 fl oz)","63387","248.0","","",""
"291094","2705545","1","","9999","1 fl oz","30000","31.0","","",""
