"fdc_id","food_code","wweia_category_number","start_date","end_date"
"2705899","22707020","2006","2021-01-01","2023-12-31"
"2705900","22708010","2006","2021-01-01","2023-12-31"
"2705901","22708020","2006","2021-01-01","2023-12-31"
"2705902","22709010","2006","2021-01-01","2023-12-31"
"2705903","22810010","9008","2021-01-01","2023-12-31"
"2705904","22820000","9008","2021-01-01","2023-12-31"
"2705905","23000100","2008","2021-01-01","2023-12-31"
"2705906","23101000","2008","2021-01-01","2023-12-31"
"2705907","23132000","2008","2021-01-01","2023-12-31"
"2705908","23150100","2008","2021-01-01","2023-12-31"
"2705909","23201010","2002","2021-01-01","2023-12-31"
"2705910","23220010","2004","2021-01-01","2023-12-31"
"2705911","23220020","2002","2021-01-01","2023-12-31"
"2705912","23310000","2008","2021-01-01","2023-12-31"
"2705913","23321000","2008","2021-01-01","2023-12-31"
"2705914","23321200","2008","2021-01-01","2023-12-31"
"2705915","23321900","2602","2021-01-01","2023-12-31"
"2705916","23322100","2602","2021-01-01","2023-12-31"
"2705917","23323100","2008","2021-01-01","2023-12-31"
"2705918","23323500","2008","2021-01-01","2023-12-31"
"2705919","23324100","2008","2021-01-01","2023-12-31"
"2705920","23326100","2008","2021-01-01","2023-12-31"
"2705921","23331100","2008","2021-01-01","2023-12-31"
"2705922","23332100","2008","2021-01-01","2023-12-31"
"2705923","23333100","2008","2021-01-01","2023-12-31"
"2705924","23334100","2008","2021-01-01","2023-12-31"
"2705925","23335100","2008","2021-01-01","2023-12-31"
"2705926","23340100","2008","2021-01-01","2023-12-31"
"2705927","23345100","2008","2021-01-01","2023-12-31"
"2705928","23350100","2206","2021-01-01","2023-12-31"
"2705929","24100000","2202","2021-01-01","2023-12-31"
"2705930","24100010","2202","2021-01-01","2023-12-31"
"2705931","24100020","2202","2021-01-01","2023-12-31"
"2705932","24102000","2202","2021-01-01","2023-12-31"
"2705933","24102010","2202","2021-01-01","2023-12-31"
"2705934","24102020","2202","2021-01-01","2023-12-31"
"2705935","24102050","2202","2021-01-01","2023-12-31"
"2705936","24102060","2202","2021-01-01","2023-12-31"
"2705937","24102070","2202","2021-01-01","2023-12-31"
"2705938","24103000","2202","2021-01-01","2023-12-31"
"2705939","24103010","2202","2021-01-01","2023-12-31"
"2705940","24103020","2202","2021-01-01","2023-12-31"
"2705941","24103050","2202","2021-01-01","2023-12-31"
"2705942","24103055","2202","2021-01-01","2023-12-31"
"2705943","24103060","2202","2021-01-01","2023-12-31"
"2705944","24103070","2202","2021-01-01","2023-12-31"
"2705945","24103075","2202","2021-01-01","2023-12-31"
"2705946","24103080","2202","2021-01-01","2023-12-31"
"2705947","24104049","2202","2021-01-01","2023-12-31"
"2705948","24104051","2202","2021-01-01","2023-12-31"
"2705949","24107070","2202","2021-01-01","2023-12-31"
"2705950","24107071","2202","2021-01-01","2023-12-31"
"2705951","24107080","2202","2021-01-01","2023-12-31"
"2705952","24107081","2202","2021-01-01","2023-12-31"
"2705953","24120110","2202","2021-01-01","2023-12-31"
"2705954","24120120","2202","2021-01-01","2023-12-31"
"2705955","24122130","2202","2021-01-01","2023-12-31"
"2705956","24122131","2202","2021-01-01","2023-12-31"
"2705957","24122140","2202","2021-01-01","2023-12-31"
"2705958","24122141","2202","2021-01-01","2023-12-31"
"2705959","24122150","2202","2021-01-01","2023-12-31"
"2705960","24122151","2202","2021-01-01","2023-12-31"
"2705961","24122160","2202","2021-01-01","2023-12-31"
"2705962","24122161","2202","2021-01-01","2023-12-31"
"2705963","24122170","2202","2021-01-01","2023-12-31"
"2705964","24122171","2202","2021-01-01","2023-12-31"
"2705965","24123110","2202","2021-01-01","2023-12-31"
"2705966","24123120","2202","2021-01-01","2023-12-31"
"2705967","24123300","2202","2021-01-01","2023-12-31"
"2705968","24123301","2202","2021-01-01","2023-12-31"
"2705969","24123310","2202","2021-01-01","2023-12-31"
"2705970","24123311","2202","2021-01-01","2023-12-31"
"2705971","24124200","2202","2021-01-01","2023-12-31"
"2705972","24124201","2202","2021-01-01","2023-12-31"
"2705973","24127200","2202","2021-01-01","2023-12-31"
"2705974","24127201","2202","2021-01-01","2023-12-31"
"2705975","24127202","2202","2021-01-01","2023-12-31"
"2705976","24127210","2202","2021-01-01","2023-12-31"
"2705977","24127211","2202","2021-01-01","2023-12-31"
"2705978","24127220","2202","2021-01-01","2023-12-31"
"2705979","24127221","2202","2021-01-01","2023-12-31"
"2705980","24127500","2202","2021-01-01","2023-12-31"
"2705981","24127501","2202","2021-01-01","2023-12-31"
"2705982","24130210","2202","2021-01-01","2023-12-31"
"2705983","24130220","2202","2021-01-01","2023-12-31"
"2705984","24132230","2202","2021-01-01","2023-12-31"
"2705985","24132231","2202","2021-01-01","2023-12-31"
"2705986","24132240","2202","2021-01-01","2023-12-31"
"2705987","24132241","2202","2021-01-01","2023-12-31"
"2705988","24133210","2202","2021-01-01","2023-12-31"
"2705989","24133220","2202","2021-01-01","2023-12-31"
"2705990","24134100","2202","2021-01-01","2023-12-31"
"2705991","24134101","2202","2021-01-01","2023-12-31"
"2705992","24134150","2202","2021-01-01","2023-12-31"
"2705993","24134151","2202","2021-01-01","2023-12-31"
"2705994","24134300","2202","2021-01-01","2023-12-31"
"2705995","24134301","2202","2021-01-01","2023-12-31"
"2705996","24137300","2202","2021-01-01","2023-12-31"
"2705997","24137301","2202","2021-01-01","2023-12-31"
"2705998","24137310","2202","2021-01-01","2023-12-31"
"2705999","24137311","2202","2021-01-01","2023-12-31"
"2706000","24140210","2202","2021-01-01","2023-12-31"
"2706001","24140220","2202","2021-01-01","2023-12-31"
"2706002","24142300","2202","2021-01-01","2023-12-31"
"2706003","24142301","2202","2021-01-01","2023-12-31"
"2706004","24142310","2202","2021-01-01","2023-12-31"
"2706005","24142311","2202","2021-01-01","2023-12-31"
"2706006","24142320","2202","2021-01-01","2023-12-31"
"2706007","24142321","2202","2021-01-01","2023-12-31"
"2706008","24142400","2202","2021-01-01","2023-12-31"
"2706009","24142401","2202","2021-01-01","2023-12-31"
"2706010","24142500","2202","2021-01-01","2023-12-31"
"2706011","24142501","2202","2021-01-01","2023-12-31"
"2706012","24142510","2202","2021-01-01","2023-12-31"
"2706013","24142511","2202","2021-01-01","2023-12-31"
"2706014","24143210","2202","2021-01-01","2023-12-31"
"2706015","24143220","2202","2021-01-01","2023-12-31"
"2706016","24144300","2202","2021-01-01","2023-12-31"
"2706017","24144301","2202","2021-01-01","2023-12-31"
"2706018","24147300","2202","2021-01-01","2023-12-31"
"2706019","24147301","2202","2021-01-01","2023-12-31"
"2706020","24147302","2202","2021-01-01","2023-12-31"
"2706021","24147310","2202","2021-01-01","2023-12-31"
"2706022","24147311","2202","2021-01-01","2023-12-31"
"2706023","24147320","2202","2021-01-01","2023-12-31"
"2706024","24147321","2202","2021-01-01","2023-12-31"
"2706025","24147400","2202","2021-01-01","2023-12-31"
"2706026","24147401","2202","2021-01-01","2023-12-31"
"2706027","24150210","2202","2021-01-01","2023-12-31"
"2706028","24150220","2202","2021-01-01","2023-12-31"
"2706029","24152230","2202","2021-01-01","2023-12-31"
"2706030","24152231","2202","2021-01-01","2023-12-31"
"2706031","24152240","2202","2021-01-01","2023-12-31"
"2706032","24152241","2202","2021-01-01","2023-12-31"
"2706033","24152250","2202","2021-01-01","2023-12-31"
"2706034","24152251","2202","2021-01-01","2023-12-31"
"2706035","24152300","2202","2021-01-01","2023-12-31"
"2706036","24152301","2202","2021-01-01","2023-12-31"
"2706037","24153210","2202","2021-01-01","2023-12-31"
"2706038","24153220","2202","2021-01-01","2023-12-31"
"2706039","24154010","2202","2021-01-01","2023-12-31"
"2706040","24154011","2202","2021-01-01","2023-12-31"
"2706041","24154020","2202","2021-01-01","2023-12-31"
"2706042","24154021","2202","2021-01-01","2023-12-31"
"2706043","24154300","2202","2021-01-01","2023-12-31"
"2706044","24154301","2202","2021-01-01","2023-12-31"
"2706045","24157300","2202","2021-01-01","2023-12-31"
"2706046","24157301","2202","2021-01-01","2023-12-31"
"2706047","24157302","2202","2021-01-01","2023-12-31"
"2706048","24157310","2202","2021-01-01","2023-12-31"
"2706049","24157311","2202","2021-01-01","2023-12-31"
"2706050","24157320","2202","2021-01-01","2023-12-31"
"2706051","24157321","2202","2021-01-01","2023-12-31"
"2706052","24157330","2202","2021-01-01","2023-12-31"
"2706053","24157331","2202","2021-01-01","2023-12-31"
"2706054","24157400","2202","2021-01-01","2023-12-31"
"2706055","24157401","2202","2021-01-01","2023-12-31"
"2706056","24160110","2202","2021-01-01","2023-12-31"
"2706057","24162130","2202","2021-01-01","2023-12-31"
"2706058","24162140","2202","2021-01-01","2023-12-31"
"2706059","24162150","2202","2021-01-01","2023-12-31"
"2706060","24162200","2202","2021-01-01","2023-12-31"
"2706061","24163110","2202","2021-01-01","2023-12-31"
"2706062","24164000","2202","2021-01-01","2023-12-31"
"2706063","24164010","2202","2021-01-01","2023-12-31"
"2706064","24164200","2202","2021-01-01","2023-12-31"
"2706065","24167200","2202","2021-01-01","2023-12-31"
"2706066","24167210","2202","2021-01-01","2023-12-31"
"2706067","24167220","2202","2021-01-01","2023-12-31"
"2706068","24167230","2202","2021-01-01","2023-12-31"
"2706069","24167300","2202","2021-01-01","2023-12-31"
"2706070","24168000","2202","2021-01-01","2023-12-31"
"2706071","24168001","2202","2021-01-01","2023-12-31"
"2706072","24168002","2202","2021-01-01","2023-12-31"
"2706073","24168010","2202","2021-01-01","2023-12-31"
"2706074","24168011","2202","2021-01-01","2023-12-31"
"2706075","24168012","2202","2021-01-01","2023-12-31"
"2706076","24168020","2202","2021-01-01","2023-12-31"
"2706077","24168021","2202","2021-01-01","2023-12-31"
"2706078","24168022","2202","2021-01-01","2023-12-31"
"2706079","24168030","2202","2021-01-01","2023-12-31"
"2706080","24168031","2202","2021-01-01","2023-12-31"
"2706081","24170200","2202","2021-01-01","2023-12-31"
"2706082","24180200","2202","2021-01-01","2023-12-31"
"2706083","24198340","2202","2021-01-01","2023-12-31"
"2706084","24198440","2202","2021-01-01","2023-12-31"
"2706085","24198500","2202","2021-01-01","2023-12-31"
"2706086","24198570","2202","2021-01-01","2023-12-31"
"2706087","24198670","2202","2021-01-01","2023-12-31"
"2706088","24198671","2204","2021-01-01","2023-12-31"
"2706089","24198677","2204","2021-01-01","2023-12-31"
"2706090","24198683","2204","2021-01-01","2023-12-31"
"2706091","24198720","2202","2021-01-01","2023-12-31"
"2706092","24198729","2204","2021-01-01","2023-12-31"
"2706093","24198731","2204","2021-01-01","2023-12-31"
"2706094","24198732","2204","2021-01-01","2023-12-31"
"2706095","24198735","2204","2021-01-01","2023-12-31"
"2706096","24198736","2204","2021-01-01","2023-12-31"
"2706097","24198737","2204","2021-01-01","2023-12-31"
"2706098","24198739","2204","2021-01-01","2023-12-31"
"2706099","24198741","2204","2021-01-01","2023-12-31"
"2706100","24198742","2204","2021-01-01","2023-12-31"
"2706101","24198745","2204","2021-01-01","2023-12-31"
"2706102","24198746","2204","2021-01-01","2023-12-31"
"2706103","24198747","2204","2021-01-01","2023-12-31"
"2706104","24201000","2206","2021-01-01","2023-12-31"
"2706105","24201020","2206","2021-01-01","2023-12-31"
"2706106","24201030","2206","2021-01-01","2023-12-31"
"2706107","24201060","2206","2021-01-01","2023-12-31"
"2706108","24201070","2206","2021-01-01","2023-12-31"
"2706109","24201120","2206","2021-01-01","2023-12-31"
"2706110","24201130","2206","2021-01-01","2023-12-31"
"2706111","24201220","2206","2021-01-01","2023-12-31"
"2706112","24201230","2206","2021-01-01","2023-12-31"
"2706113","24201320","2206","2021-01-01","2023-12-31"
"2706114","24201330","2206","2021-01-01","2023-12-31"
"2706115","24201360","2206","2021-01-01","2023-12-31"
"2706116","24201370","2206","2021-01-01","2023-12-31"
"2706117","24201410","2206","2021-01-01","2023-12-31"
"2706118","24201420","2206","2021-01-01","2023-12-31"
"2706119","24201510","2206","2021-01-01","2023-12-31"
"2706120","24201520","2206","2021-01-01","2023-12-31"
"2706121","24202010","2206","2021-01-01","2023-12-31"
"2706122","24202020","2206","2021-01-01","2023-12-31"
"2706123","24202060","2206","2021-01-01","2023-12-31"
"2706124","24202070","2206","2021-01-01","2023-12-31"
"2706125","24202460","2206","2021-01-01","2023-12-31"
"2706126","24202500","2206","2021-01-01","2023-12-31"
"2706127","24202600","2206","2021-01-01","2023-12-31"
"2706128","24203010","2206","2021-01-01","2023-12-31"
"2706129","24203020","2206","2021-01-01","2023-12-31"
"2706130","24205000","2206","2021-01-01","2023-12-31"
"2706131","24205100","2206","2021-01-01","2023-12-31"
"2706132","24206000","2206","2021-01-01","2023-12-31"
"2706133","24207000","2206","2021-01-01","2023-12-31"
"2706134","24208000","2206","2021-01-01","2023-12-31"
"2706135","24208500","2604","2021-01-01","2023-12-31"
"2706136","24208510","2604","2021-01-01","2023-12-31"
"2706137","24300110","2206","2021-01-01","2023-12-31"
"2706138","24300120","2206","2021-01-01","2023-12-31"
"2706139","24301010","2206","2021-01-01","2023-12-31"
"2706140","24301020","2206","2021-01-01","2023-12-31"
"2706141","24302010","2206","2021-01-01","2023-12-31"
"2706142","24311010","2206","2021-01-01","2023-12-31"
"2706143","24400010","2206","2021-01-01","2023-12-31"
"2706144","24400020","2206","2021-01-01","2023-12-31"
"2706145","24401010","2206","2021-01-01","2023-12-31"
"2706146","24401020","2206","2021-01-01","2023-12-31"
"2706147","24402100","2206","2021-01-01","2023-12-31"
"2706148","24402110","2206","2021-01-01","2023-12-31"
"2706149","24403100","2206","2021-01-01","2023-12-31"
"2706150","24404100","2206","2021-01-01","2023-12-31"
"2706151","24701010","9008","2021-01-01","2023-12-31"
"2706152","24703010","9008","2021-01-01","2023-12-31"
"2706153","25110140","2010","2021-01-01","2023-12-31"
"2706154","25110450","2010","2021-01-01","2023-12-31"
"2706155","25112200","2010","2021-01-01","2023-12-31"
"2706156","25120000","2010","2021-01-01","2023-12-31"
"2706157","25130000","2010","2021-01-01","2023-12-31"
"2706158","25140110","2010","2021-01-01","2023-12-31"
"2706159","25150000","2010","2021-01-01","2023-12-31"
"2706160","25160000","2010","2021-01-01","2023-12-31"
"2706161","25160130","2010","2021-01-01","2023-12-31"
"2706162","25170110","2010","2021-01-01","2023-12-31"
"2706163","25170210","2010","2021-01-01","2023-12-31"
"2706164","25170310","2010","2021-01-01","2023-12-31"
"2706165","25170420","2010","2021-01-01","2023-12-31"
"2706166","25210110","2606","2021-01-01","2023-12-31"
"2706167","25210210","2606","2021-01-01","2023-12-31"
"2706168","25210280","2606","2021-01-01","2023-12-31"
"2706169","25210290","2606","2021-01-01","2023-12-31"
"2706170","25210410","2606","2021-01-01","2023-12-31"
"2706171","25220105","2608","2021-01-01","2023-12-31"
"2706172","25220150","2608","2021-01-01","2023-12-31"
"2706173","25220210","2608","2021-01-01","2023-12-31"
"2706174","25220350","2608","2021-01-01","2023-12-31"
"2706175","25220360","2608","2021-01-01","2023-12-31"
"2706176","25220410","2602","2021-01-01","2023-12-31"
"2706177","25220425","2602","2021-01-01","2023-12-31"
"2706178","25220435","2602","2021-01-01","2023-12-31"
"2706179","25220710","2608","2021-01-01","2023-12-31"
"2706180","25220910","2602","2021-01-01","2023-12-31"
"2706181","25221110","2608","2021-01-01","2023-12-31"
"2706182","25221210","2602","2021-01-01","2023-12-31"
"2706183","25221215","2602","2021-01-01","2023-12-31"
"2706184","25221220","2602","2021-01-01","2023-12-31"
"2706185","25221250","2602","2021-01-01","2023-12-31"
"2706186","25221255","2602","2021-01-01","2023-12-31"
"2706187","25221260","2602","2021-01-01","2023-12-31"
"2706188","25221310","2608","2021-01-01","2023-12-31"
"2706189","25221350","2608","2021-01-01","2023-12-31"
"2706190","25221400","2608","2021-01-01","2023-12-31"
"2706191","25221405","2608","2021-01-01","2023-12-31"
"2706192","25221406","2608","2021-01-01","2023-12-31"
"2706193","25221408","2608","2021-01-01","2023-12-31"
"2706194","25221460","2608","2021-01-01","2023-12-31"
"2706195","25221500","2602","2021-01-01","2023-12-31"
"2706196","25221505","2602","2021-01-01","2023-12-31"
"2706197","25221515","2602","2021-01-01","2023-12-31"
"2706198","25221610","2608","2021-01-01","2023-12-31"
"2706199","25221810","2608","2021-01-01","2023-12-31"
"2706200","25221830","2608","2021-01-01","2023-12-31"
"2706201","25221855","2608","2021-01-01","2023-12-31"
"2706202","25221870","2608","2021-01-01","2023-12-31"
"2706203","25221910","2608","2021-01-01","2023-12-31"
"2706204","25221950","2608","2021-01-01","2023-12-31"
"2706205","25230110","2602","2021-01-01","2023-12-31"
"2706206","25230210","2602","2021-01-01","2023-12-31"
"2706207","25230220","2602","2021-01-01","2023-12-31"
"2706208","25230320","2602","2021-01-01","2023-12-31"
"2706209","25230340","2602","2021-01-01","2023-12-31"
"2706210","25230420","2602","2021-01-01","2023-12-31"
"2706211","25230530","2602","2021-01-01","2023-12-31"
"2706212","25230550","2602","2021-01-01","2023-12-31"
"2706213","25230560","2602","2021-01-01","2023-12-31"
"2706214","25230610","2602","2021-01-01","2023-12-31"
"2706215","25230780","2602","2021-01-01","2023-12-31"
