"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34136798","2705393","619","0.013","","","","","","",""
"34136759","2705393","307","92","","","","","","",""
"34136792","2705393","611","0.028","","","","","","",""
"34136755","2705393","303","0.01","","","","","","",""
"34136795","2705393","614","0.085","","","","","","",""
"34136773","2705393","404","0.048","","","","","","",""
"34136804","2705393","629","0","","","","","","",""
"34136760","2705393","309","0.43","","","","","","",""
"34136781","2705393","431","0","","","","","","",""
"34136757","2705393","305","92","","","","","","",""
"34136753","2705393","291","0","","","","","","",""
"34136780","2705393","430","0.1","","","","","","",""
"34136783","2705393","435","5","","","","","","",""
"34136785","2705393","578","0","","","","","","",""
"34136772","2705393","401","1","","","","","","",""
"34136797","2705393","618","0.022","","","","","","",""
"34136802","2705393","627","0","","","","","","",""
"34136749","2705393","255","89.79","","","","","","",""
"34136789","2705393","608","0.017","","","","","","",""
"34136837","2705394","401","0.8","","","","","","",""
"34136826","2705394","312","0.009","","","","","","",""
"34136833","2705394","328","1","","","","","","",""
"34136856","2705394","610","0.02","","","","","","",""
"34136821","2705394","304","12","","","","","","",""
"34136836","2705394","338","0","","","","","","",""
"34136827","2705394","317","3.6","","","","","","",""
"34136832","2705394","323","0.04","","","","","","",""
"34136810","2705394","204","0.96","","","","","","",""
"34136847","2705394","432","18","","","","","","",""
"34136858","2705394","612","0.094","","","","","","",""
"34136857","2705394","611","0.026","","","","","","",""
"34136855","2705394","609","0.007","","","","","","",""
"34136866","2705394","626","0.019","","","","","","",""
"34136813","2705394","221","0","","","","","","",""
"34136867","2705394","627","0","","","","","","",""
"34136862","2705394","618","0.038","","","","","","",""
"34136820","2705394","303","0.04","","","","","","",""
"34136823","2705394","306","159","","","","","","",""
"34136830","2705394","321","2","","","","","","",""
"34136840","2705394","406","0.128","","","","","","",""
"34136825","2705394","309","0.45","","","","","","",""
"34136860","2705394","614","0.106","","","","","","",""
"34136864","2705394","620","0.002","","","","","","",""
"34136838","2705394","404","0.03","","","","","","",""
"34136852","2705394","606","0.596","","","","","","",""
"34136849","2705394","573","0","","","","","","",""
"34136848","2705394","435","18","","","","","","",""
"34136873","2705394","646","0.047","","","","","","",""
"34136834","2705394","334","0","","","","","","",""
"34136846","2705394","431","0","","","","","","",""
"34136839","2705394","405","0.172","","","","","","",""
"34136829","2705394","320","174","","","","","","",""
"34136850","2705394","578","0","","","","","","",""
"34136842","2705394","417","18","","","","","","",""
"34136872","2705394","645","0.286","","","","","","",""
"34136831","2705394","322","0","","","","","","",""
"34136835","2705394","337","0","","","","","","",""
"34136854","2705394","608","0.016","","","","","","",""
"34136870","2705394","630","0","","","","","","",""
"34136851","2705394","601","5","","","","","","",""
"34136871","2705394","631","0.001","","","","","","",""
"34136845","2705394","430","0.6","","","","","","",""
"34136822","2705394","305","100","","","","","","",""
"34136815","2705394","262","0","","","","","","",""
"34136828","2705394","319","174","","","","","","",""
"34136843","2705394","418","0.3","","","","","","",""
"34136819","2705394","301","124","","","","","","",""
"34136869","2705394","629","0","","","","","","",""
"34136811","2705394","205","7.48","","","","","","",""
"34136844","2705394","421","15.2","","","","","","",""
"34136861","2705394","617","0.252","","","","","","",""
"34136816","2705394","263","0","","","","","","",""
"34136812","2705394","208","52","","","","","","",""
"34136824","2705394","307","38","","","","","","",""
"34136817","2705394","269","6.91","","","","","","",""
"34136868","2705394","628","0.004","","","","","","",""
"34136841","2705394","415","0.059","","","","","","",""
"34136863","2705394","619","0.006","","","","","","",""
"34136818","2705394","291","0","","","","","","",""
"34136865","2705394","621","0","","","","","","",""
"34136859","2705394","613","0.28","","","","","","",""
"34136814","2705394","255","87.26","","","","","","",""
"34136809","2705394","203","3.59","","","","","","",""
"34136853","2705394","607","0.027","","","","","","",""
"34136903","2705395","404","0.048","","","","","","",""
"34136884","2705395","301","134","","","","","","",""
"34136878","2705395","221","0","","","","","","",""
"34136875","2705395","204","4.14","","","","","","",""
"34136914","2705395","573","0","","","","","","",""
"34136915","2705395","578","0","","","","","","",""
"34136896","2705395","322","0","","","","","","",""
"34136901","2705395","338","0","","","","","","",""
"34136928","2705395","619","0.04","","","","","","",""
"34136895","2705395","321","7","","","","","","",""
"34136918","2705395","607","0.128","","","","","","",""
"34136876","2705395","205","4.45","","","","","","",""
"34136888","2705395","306","204","","","","","","",""
"34136936","2705395","631","0","","","","","","",""
"34136883","2705395","291","0","","","","","","",""
"34136907","2705395","417","1","","","","","","",""
"34136887","2705395","305","111","","","","","","",""
"34136925","2705395","614","0.441","","","","","","",""
"34136934","2705395","629","0","","","","","","",""
"34136880","2705395","262","0","","","","","","",""
"34136932","2705395","627","0","","","","","","",""
"34136921","2705395","610","0.26","","","","","","",""
"34136924","2705395","613","0.911","","","","","","",""
"34136930","2705395","621","0","","","","","","",""
"34136910","2705395","430","0.3","","","","","","",""
"34136909","2705395","421","16","","","","","","",""
"34136881","2705395","263","0","","","","","","",""
"34136923","2705395","612","0.325","","","","","","",""
"34136886","2705395","304","14","","","","","","",""
"34136927","2705395","618","0.109","","","","","","",""
"34136912","2705395","432","1","","","","","","",""
"34136937","2705395","645","1.109","","","","","","",""
"34136890","2705395","309","0.3","","","","","","",""
"34136931","2705395","626","0.082","","","","","","",""
"34136877","2705395","208","69","","","","","","",""
"34136933","2705395","628","0","","","","","","",""
"34136889","2705395","307","50","","","","","","",""
"34136905","2705395","406","0.277","","","","","","",""
"34136899","2705395","334","0","","","","","","",""
"34136916","2705395","601","11","","","","","","",""
"34136929","2705395","620","0","","","","","","",""
"34136893","2705395","319","56","","","","","","",""
"34136874","2705395","203","3.56","","","","","","",""
"34136882","2705395","269","4.45","","","","","","",""
"34136906","2705395","415","0.046","","","","","","",""
"34136891","2705395","312","0.046","","","","","","",""
"34136900","2705395","337","0","","","","","","",""
"34136892","2705395","317","1.4","","","","","","",""
"34136902","2705395","401","1.3","","","","","","",""
"34136879","2705395","255","87.03","","","","","","",""
"34136908","2705395","418","0.07","","","","","","",""
"34136897","2705395","323","0.07","","","","","","",""
"34136935","2705395","630","0","","","","","","",""
"34136938","2705395","646","0.149","","","","","","",""
"34136919","2705395","608","0.094","","","","","","",""
"34136911","2705395","431","0","","","","","","",""
"34136920","2705395","609","0.096","","","","","","",""
"34136913","2705395","435","1","","","","","","",""
"34136922","2705395","611","0.124","","","","","","",""
"34136898","2705395","328","1.3","","","","","","",""
"34136917","2705395","606","2.667","","","","","","",""
"34136904","2705395","405","0.138","","","","","","",""
"34136926","2705395","617","0.977","","","","","","",""
"34136894","2705395","320","57","","","","","","",""
"34136885","2705395","303","0.05","","","","","","",""
"34136963","2705396","328","1","","","","","","",""
"34136992","2705396","618","0.002","","","","","","",""
"34136988","2705396","612","0.007","","","","","","",""
"34136984","2705396","608","0.001","","","","","","",""
"34136942","2705396","208","32","","","","","","",""
"34136948","2705396","291","0","","","","","","",""
"34136953","2705396","306","159","","","","","","",""
"34136978","2705396","435","4","","","","","","",""
"34136965","2705396","337","0","","","","","","",""
"34136976","2705396","431","0","","","","","","",""
"34136959","2705396","320","58","","","","","","",""
"34136983","2705396","607","0.002","","","","","","",""
"34136952","2705396","305","86","","","","","","",""
"34136947","2705396","269","4.6","","","","","","",""
"34136995","2705396","621","0","","","","","","",""
"34136994","2705396","620","0","","","","","","",""
"34136974","2705396","421","15","","","","","","",""
"34136939","2705396","203","3.2","","","","","","",""
"34136954","2705396","307","51","","","","","","",""
"34136973","2705396","418","0.36","","","","","","",""
"34136956","2705396","312","0.013","","","","","","",""
"34136985","2705396","609","0.001","","","","","","",""
"34136981","2705396","601","2","","","","","","",""
"34136986","2705396","610","0.002","","","","","","",""
"34136962","2705396","323","0","","","","","","",""
"34136997","2705396","627","0","","","","","","",""
"34136943","2705396","221","0","","","","","","",""
"34136958","2705396","319","58","","","","","","",""
"34136964","2705396","334","0","","","","","","",""
"34136940","2705396","204","0.07","","","","","","",""
"34136987","2705396","611","0.001","","","","","","",""
"34136979","2705396","573","0","","","","","","",""
"34136971","2705396","415","0.032","","","","","","",""
"34136968","2705396","404","0.037","","","","","","",""
"34136970","2705396","406","0.084","","","","","","",""
"34136972","2705396","417","4","","","","","","",""
"34136980","2705396","578","0","","","","","","",""
"34136955","2705396","309","0.37","","","","","","",""
"34136969","2705396","405","0.137","","","","","","",""
"34136999","2705396","629","0","","","","","","",""
"34137002","2705396","645","0.018","","","","","","",""
"34136946","2705396","263","0","","","","","","",""
"34136957","2705396","317","2.4","","","","","","",""
"34136966","2705396","338","0","","","","","","",""
"34136989","2705396","613","0.021","","","","","","",""
"34136945","2705396","262","0","","","","","","",""
"34136993","2705396","619","0.001","","","","","","",""
"34137000","2705396","630","0","","","","","","",""
"34136991","2705396","617","0.015","","","","","","",""
"34136941","2705396","205","4.6","","","","","","",""
"34136951","2705396","304","11","","","","","","",""
"34136950","2705396","303","0.03","","","","","","",""
