"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code"
"124531","2705507","","2","2.0","19095","Ice creams, vanilla","C","10205","1 cup","270.0","0"
"124530","2705507","","1","2.0","1077","Milk, whole, 3.25% milkfat, with added vitamin D","C","10205","1 cup","488.0","0"
"124534","2705508","","2","2.0","19165","Cocoa, dry powder, unsweetened","GM","0","NONE","2.0","0"
"124533","2705508","","1","98.0","14347","Shake, fast food, vanilla","GM","0","NONE","98.0","0"
"124535","2705509","","1","100.0","14347","Shake, fast food, vanilla","GM","0","NONE","100.0","0"
"124536","2705510","","1","98.0","14347","Shake, fast food, vanilla","GM","0","NONE","98.0","0"
"124537","2705510","","2","2.0","19165","Cocoa, dry powder, unsweetened","GM","0","NONE","2.0","0"
"124538","2705511","","1","100.0","14347","Shake, fast food, vanilla","GM","0","NONE","100.0","0"
"124539","2705512","","1","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0"
"124540","2705512","","2","68.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","68.0","0"
"124541","2705512","","3","54.78","9316","Strawberries, raw","GM","0","NONE","54.78","0"
"124542","2705512","","4","19.0","19335","Sugars, granulated","GM","0","NONE","19.0","0"
"124545","2705513","","3","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0"
"124547","2705513","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0"
"124544","2705513","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0"
"124546","2705513","","4","1.33","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.1","0"
"124543","2705513","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0"
"124552","2705514","","5","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0"
"124549","2705514","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0"
"124548","2705514","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0"
"124551","2705514","","4","1.333","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.61","0"
"124550","2705514","","3","118.0","9040","Bananas, ripe and slightly ripe, raw","GM","0","NONE","118.0","0"
"124554","2705515","","2","1.0","9054","Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","150.0","0"
"124553","2705515","","1","1.0","9318","Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)","C","10299","1 cup, unthawed","149.0","0"
"124555","2705515","","3","1.333","11432000","Yogurt, low fat milk, fruit","","60039","1 6 oz container","226.61","0"
"124557","2705515","","5","52.0","14066","Beverages, Protein powder whey based","GM","0","NONE","52.0","0"
"124556","2705515","","4","1.0","11100000","Milk, NFS","C","10205","1 cup","244.0","0"
"124558","2705516","","1","100.0","21521","Fast foods, strawberry banana smoothie made with ice and low-fat yogurt","GM","0","NONE","100.0","0"
"124559","2705517","","1","100.0","43369","Beverages, Chocolate-flavored drink, whey and milk based","GM","0","NONE","100.0","0"
"124561","2705518","","2","50.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","50.0","0"
"124560","2705518","","1","50.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","50.0","0"
"124563","2705519","","2","25.0","11710379","Infant formula, Similac Sensitive, powder, made with baby water","GM","0","NONE","25.0","0"
"124562","2705519","","1","75.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","75.0","0"
"124564","2705520","","1","100.0","3935","Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA","GM","0","NONE","100.0","0"
"124565","2705521","","1","100.0","3935","Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA","GM","0","NONE","100.0","0"
"124567","2705522","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124566","2705522","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0"
"124569","2705523","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124568","2705523","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0"
"124571","2705524","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124570","2705524","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0"
"124572","2705525","","1","8.5","3950","Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted","GM","0","NONE","8.5","0"
"124573","2705525","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124574","2705526","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124575","2705526","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124577","2705527","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124576","2705527","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124578","2705528","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124579","2705528","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124581","2705529","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124580","2705529","","1","8.5","3948","Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124583","2705530","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124582","2705530","","1","8.5","3999","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124584","2705531","","1","8.5","3999","Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA","GM","0","NONE","8.5","0"
"124585","2705531","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124586","2705532","","1","15.0","33871","Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA","GM","0","NONE","15.0","0"
"124587","2705532","","2","118.4","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","118.4","0"
"124588","2705533","","1","75.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","75.0","0"
"124589","2705533","","2","25.0","11710679","Infant formula, Enfamil Gentlease, powder, made with baby water","GM","0","NONE","25.0","0"
"124591","2705534","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124590","2705534","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0"
"124592","2705535","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0"
"124593","2705535","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124595","2705536","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124594","2705536","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0"
"124596","2705537","","1","8.8","33863","Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder","GM","0","NONE","8.8","0"
"124597","2705537","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124598","2705538","","1","8.8","3943","Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA","GM","0","NONE","8.8","0"
"124599","2705538","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124600","2705539","","1","8.8","3943","Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA","GM","0","NONE","8.8","0"
"124601","2705539","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124602","2705540","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted","GM","0","NONE","8.8","0"
"124603","2705540","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124604","2705541","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted","GM","0","NONE","8.8","0"
"124605","2705541","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124607","2705542","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124606","2705542","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted","GM","0","NONE","8.8","0"
"124609","2705543","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124608","2705543","","1","8.8","3980","Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted","GM","0","NONE","8.8","0"
"124610","2705544","","1","20.25","3967","Toddler formula, MEAD JOHNSON, ENFAGROW, Toddler Transitions, with ARA and DHA, powder","GM","0","NONE","20.25","0"
"124611","2705544","","2","177.4","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","177.4","0"
"124612","2705544","","3","6.75","33866","Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler transitions, with ARA and DHA, powder","GM","0","NONE","6.75","0"
"124613","2705545","","1","100.0","3860","Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed","GM","0","NONE","100.0","0"
"124614","2705546","","1","50.0","11710481","Toddler formula, Similac Go and Grow","GM","0","NONE","50.0","0"
"124615","2705546","","2","50.0","11710689","Toddler formula, Enfamil Enfagrow","GM","0","NONE","50.0","0"
"124616","2705547","","1","50.0","11710481","Toddler formula, Similac Go and Grow","GM","0","NONE","50.0","0"
"124617","2705547","","2","50.0","11710689","Toddler formula, Enfamil Enfagrow","GM","0","NONE","50.0","0"
"124618","2705548","","1","100.0","3860","Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed","GM","0","NONE","100.0","0"
"124619","2705549","","1","75.0","11710919","Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with baby water","GM","0","NONE","75.0","0"
"124620","2705549","","2","25.0","11720619","Infant formula, Gerber Good Start Soy, Stage 1, powder, made with baby water","GM","0","NONE","25.0","0"
"124622","2705550","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124621","2705550","","1","8.7","33867","Infant formula, GERBER, GOOD START, PROTECT PLUS, powder","GM","0","NONE","8.7","0"
"124624","2705551","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124623","2705551","","1","8.7","33867","Infant formula, GERBER, GOOD START, PROTECT PLUS, powder","GM","0","NONE","8.7","0"
"124625","2705552","","1","8.7","33867","Infant formula, GERBER, GOOD START, PROTECT PLUS, powder","GM","0","NONE","8.7","0"
"124626","2705552","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124628","2705553","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124627","2705553","","1","8.7","33867","Infant formula, GERBER, GOOD START, PROTECT PLUS, powder","GM","0","NONE","8.7","0"
"124629","2705554","","1","8.7","33867","Infant formula, GERBER, GOOD START, PROTECT PLUS, powder","GM","0","NONE","8.7","0"
"124630","2705554","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124632","2705555","","2","50.0","11710689","Toddler formula, Enfamil Enfagrow","GM","0","NONE","50.0","0"
"124631","2705555","","1","50.0","11710481","Toddler formula, Similac Go and Grow","GM","0","NONE","50.0","0"
"124633","2705556","","1","50.0","3955","Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE, ready-to-feed, with ARA and DHA","GM","0","NONE","50.0","0"
"124634","2705556","","2","50.0","3944","Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA","GM","0","NONE","50.0","0"
"124636","2705557","","2","50.0","3944","Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA","GM","0","NONE","50.0","0"
"124635","2705557","","1","50.0","3955","Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE, ready-to-feed, with ARA and DHA","GM","0","NONE","50.0","0"
"124638","2705558","","2","50.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","50.0","0"
"124637","2705558","","1","50.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","50.0","0"
"124640","2705559","","2","50.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","50.0","0"
"124639","2705559","","1","50.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","50.0","0"
"124642","2705560","","2","50.0","11710637","Infant formula, Enfamil Infant, powder, made with tap water","GM","0","NONE","50.0","0"
"124641","2705560","","1","50.0","11710357","Infant formula, Similac Advance, powder, made with tap water","GM","0","NONE","50.0","0"
"124644","2705561","","2","50.0","11710638","Infant formula, Enfamil Infant, powder, made with bottled water","GM","0","NONE","50.0","0"
"124643","2705561","","1","50.0","11710358","Infant formula, Similac Advance, powder, made with bottled water","GM","0","NONE","50.0","0"
"124645","2705562","","1","50.0","11710359","Infant formula, Similac Advance, powder, made with baby water","GM","0","NONE","50.0","0"
"124646","2705562","","2","50.0","11710639","Infant formula, Enfamil Infant, powder, made with baby water","GM","0","NONE","50.0","0"
"124647","2705563","","1","50.0","11710379","Infant formula, Similac Sensitive, powder, made with baby water","GM","0","NONE","50.0","0"
"124648","2705563","","2","50.0","11710679","Infant formula, Enfamil Gentlease, powder, made with baby water","GM","0","NONE","50.0","0"
"124649","2705564","","1","50.0","11710383","Infant formula, Similac for Spit-Up, powder, made with water","GM","0","NONE","50.0","0"
"124650","2705564","","2","50.0","11710669","Infant formula, Enfamil AR, powder, made with water","GM","0","NONE","50.0","0"
"124651","2705565","","1","8.8","3852","Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA","GM","0","NONE","8.8","0"
"124652","2705565","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124654","2705566","","2","59.2","14411","Beverages, water, tap, drinking","GM","0","NONE","59.2","0"
"124653","2705566","","1","8.8","3852","Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA","GM","0","NONE","8.8","0"
"124655","2705567","","1","8.8","3852","Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA","GM","0","NONE","8.8","0"
"124656","2705567","","2","59.2","14555","Water, bottled, generic","GM","0","NONE","59.2","0"
"124658","2705568","","2","59.2","3024","Babyfood, water, bottled, GERBER, without added fluoride","GM","0","NONE","59.2","0"
"124657","2705568","","1","8.8","3852","Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA","GM","0","NONE","8.8","0"
