"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3309334","2705508","10","1001","","Jack in the Box"
"3298563","2705508","","999","WWEIA Category number","1402"
"3309337","2705508","13","1001","","Sonic"
"3298564","2705508","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"3309333","2705508","9","1001","","Wendy's Frosty Shakes"
"3309335","2705508","11","1001","","Arby's"
"3309330","2705508","4","1001","","Burger King"
"3298566","2705509","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"3309347","2705509","11","1001","","from other place"
"3309340","2705509","4","1001","","Dairy Queen"
"3309341","2705509","5","1001","","McDonald's"
"3309343","2705509","7","1001","","Jack in the Box"
"3298565","2705509","","999","WWEIA Category number","1402"
"3309346","2705509","10","1001","","Sonic"
"3309344","2705509","8","1001","","Arby's"
"3309348","2705509","12","1001","","NS as to flavor or type"
"3309345","2705509","9","1001","","Dunkin Donuts"
"3309339","2705509","3","1001","","Burger King"
"3309342","2705509","6","1001","","Wendy's Frosty Shakes"
"3318949","2705509","","1002","","Moisture change: 0%"
"3298567","2705510","","999","WWEIA Category number","1402"
"3318950","2705510","","1002","","Moisture change: 0%"
"3298568","2705510","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"3309352","2705510","4","1001","","Chug"
"3309349","2705510","1","1001","","canned"
"3309350","2705510","2","1001","","reconstituted dry mix"
"3309351","2705510","3","1001","","Hershey's"
"3309354","2705511","2","1001","","reconstituted dry mix"
"3309353","2705511","1","1001","","canned"
"3298570","2705511","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"3309355","2705511","3","1001","","Hershey's"
"3309356","2705511","4","1001","","Chug"
"3298569","2705511","","999","WWEIA Category number","1402"
"3318951","2705511","","1002","","Moisture change: 0%"
"3309357","2705512","2","1001","","milk fruit drink"
"3318952","2705512","","1002","","Moisture change: 0%"
"3298572","2705512","","999","WWEIA Category description","Smoothies and grain drinks"
"3298571","2705512","","999","WWEIA Category number","7220"
"3298574","2705513","","999","WWEIA Category description","Smoothies and grain drinks"
"3298573","2705513","","999","WWEIA Category number","7220"
"3318953","2705513","","1002","","Moisture change: 0%"
"3309358","2705514","1","1001","","with milk, yogurt, ice cream, or sherbet"
"3309359","2705514","2","1001","","home recipe"
"3309363","2705514","6","1001","","Jamba Juice"
"3298576","2705514","","999","WWEIA Category description","Smoothies and grain drinks"
"3298575","2705514","","999","WWEIA Category number","7220"
"3318954","2705514","","1002","","Moisture change: 0%"
"3309364","2705514","7","1001","","Smoothie King"
"3309360","2705514","3","1001","","restaurant"
"3309362","2705514","5","1001","","juice bar"
"3309361","2705514","4","1001","","smoothie shop"
"3318955","2705515","","1002","","Moisture change: 0%"
"3309366","2705515","2","1001","","home recipe"
"3298578","2705515","","999","WWEIA Category description","Smoothies and grain drinks"
"3309369","2705515","5","1001","","juice bar"
"3309365","2705515","1","1001","","with milk, yogurt, ice cream, or sherbet"
"3298577","2705515","","999","WWEIA Category number","7220"
"3309367","2705515","3","1001","","restaurant"
"3309371","2705515","7","1001","","Smoothie King"
"3309368","2705515","4","1001","","smoothie shop"
"3309370","2705515","6","1001","","Jamba Juice"
"3309377","2705516","6","1001","","Orange Julius"
"3298580","2705516","","999","WWEIA Category description","Smoothies and grain drinks"
"3309380","2705516","10","1001","","McDonald's Smoothies, NFS"
"3309374","2705516","3","1001","","Dairy Queen"
"3298579","2705516","","999","WWEIA Category number","7220"
"3309379","2705516","8","1001","","from other place"
"3309373","2705516","2","1001","","fast food smoothie, NFS"
"3309372","2705516","1","1001","","milk, yogurt, ice cream, or sherbet"
"3318956","2705516","","1002","","Moisture change: 0%"
"3309376","2705516","5","1001","","frozen mix"
"3309378","2705516","7","1001","","Julius, all flavors"
"3309375","2705516","4","1001","","Jack-in-the-Box"
"3298582","2705517","","999","WWEIA Category description","Milk shakes and other dairy drinks"
"3318957","2705517","","1002","","Moisture change: 0%"
"3298581","2705517","","999","WWEIA Category number","1402"
"3309382","2705517","3","1001","","other flavors"
"3309381","2705517","2","1001","","Yoo-hoo"
"3298583","2705518","","999","WWEIA Category number","9404"
"3318958","2705518","","1002","","Moisture change: 0%"
"3298584","2705518","","999","WWEIA Category description","Formula, prepared from powder"
"3318959","2705519","","1002","","Moisture change: 0%"
"3298586","2705519","","999","WWEIA Category description","Formula, prepared from powder"
"3298585","2705519","","999","WWEIA Category number","9404"
"3309383","2705519","1","1001","","NS as to variety"
"3298588","2705520","","999","WWEIA Category description","Formula, ready-to-feed"
"3298587","2705520","","999","WWEIA Category number","9402"
"3318960","2705520","","1002","","Moisture change: 0%"
"3298589","2705521","","999","WWEIA Category number","9404"
"3318961","2705521","","1002","","Moisture change: 0%"
"3298590","2705521","","999","WWEIA Category description","Formula, prepared from powder"
"3298591","2705522","","999","WWEIA Category number","9402"
"3318962","2705522","","1002","","Moisture change: 0%"
"3309384","2705522","2","1001","","Similac varieties Pro-Advance, Neuro Support, Supplementation, Lamehadrin"
"3298592","2705522","","999","WWEIA Category description","Formula, ready-to-feed"
"3309385","2705523","3","1001","","Similac varieties Pro-Advance, Neuro Support, Supplementation, Lamehadrin"
"3318963","2705523","","1002","","Moisture change: 0%"
"3298593","2705523","","999","WWEIA Category number","9404"
"3298594","2705523","","999","WWEIA Category description","Formula, prepared from powder"
"3298596","2705524","","999","WWEIA Category description","Formula, prepared from powder"
"3309386","2705524","4","1001","","Similac varieties Pro-Advance, Neuro Support, Supplementation, Lamehadrin"
"3318964","2705524","","1002","","Moisture change: 0%"
"3298595","2705524","","999","WWEIA Category number","9404"
"3309387","2705525","7","1001","","Similac varieties Pro-Advance, Neuro Support, Supplementation, Lamehadrin"
"3309388","2705525","8","1001","","other water"
"3298597","2705525","","999","WWEIA Category number","9404"
"3298598","2705525","","999","WWEIA Category description","Formula, prepared from powder"
"3318965","2705525","","1002","","Moisture change: 0%"
"3298599","2705526","","999","WWEIA Category number","9402"
"3318966","2705526","","1002","","Moisture change: 0%"
"3298600","2705526","","999","WWEIA Category description","Formula, ready-to-feed"
"3309389","2705526","1","1001","","Similac varieties Pro-Sensitive, Total Comfort, Pro-Total Comfort"
"3318967","2705527","","1002","","Moisture change: 0%"
"3298601","2705527","","999","WWEIA Category number","9404"
"3298602","2705527","","999","WWEIA Category description","Formula, prepared from powder"
"3309390","2705527","2","1001","","Similac varieties Pro-Sensitive, Total Comfort, Pro-Total Comfort"
"3318968","2705528","","1002","","Moisture change: 0%"
"3309391","2705528","3","1001","","Similac varieties Pro-Sensitive, Total Comfort, Pro-Total Comfort"
"3298603","2705528","","999","WWEIA Category number","9404"
"3298604","2705528","","999","WWEIA Category description","Formula, prepared from powder"
"3318969","2705529","","1002","","Moisture change: 0%"
"3309392","2705529","5","1001","","Similac varieties Pro-Sensitive, Total Comfort, Pro-Total Comfort"
"3298606","2705529","","999","WWEIA Category description","Formula, prepared from powder"
"3298605","2705529","","999","WWEIA Category number","9404"
"3309393","2705529","6","1001","","other water"
"3318970","2705530","","1002","","Moisture change: 0%"
"3298607","2705530","","999","WWEIA Category number","9402"
"3298608","2705530","","999","WWEIA Category description","Formula, ready-to-feed"
"3318971","2705531","","1002","","Moisture change: 0%"
"3298610","2705531","","999","WWEIA Category description","Formula, prepared from powder"
"3298609","2705531","","999","WWEIA Category number","9404"
"3298611","2705532","","999","WWEIA Category number","9404"
"3298612","2705532","","999","WWEIA Category description","Formula, prepared from powder"
"3309395","2705532","5","1001","","EleCare Jr"
"3318972","2705532","","1002","","Moisture change: 0%"
"3309394","2705532","4","1001","","Similac varieties Go and Grow Sensitive, Pure Bliss Toddler, Lamehadrin Toddler"
"3318973","2705533","","1002","","Moisture change: 0%"
"3309396","2705533","1","1001","","NS as to variety"
"3298613","2705533","","999","WWEIA Category number","9404"
"3298614","2705533","","999","WWEIA Category description","Formula, prepared from powder"
"3309397","2705534","4","1001","","Enfamil varieties NeuroPro Infant, Premium Infant, Enspire, Reguline"
"3298615","2705534","","999","WWEIA Category number","9402"
"3298616","2705534","","999","WWEIA Category description","Formula, ready-to-feed"
"3318974","2705534","","1002","","Moisture change: 0%"
"3318975","2705535","","1002","","Moisture change: 0%"
"3298618","2705535","","999","WWEIA Category description","Formula, prepared from powder"
"3298617","2705535","","999","WWEIA Category number","9404"
"3309398","2705535","5","1001","","Enfamil varieties NeuroPro Infant, Premium Infant, Enspire, Reguline"
"3318976","2705536","","1002","","Moisture change: 0%"
"3298620","2705536","","999","WWEIA Category description","Formula, prepared from powder"
"3309399","2705536","6","1001","","Enfamil varieties NeuroPro Infant, Premium Infant, Enspire, Reguline"
"3298619","2705536","","999","WWEIA Category number","9404"
"3298621","2705537","","999","WWEIA Category number","9404"
"3298622","2705537","","999","WWEIA Category description","Formula, prepared from powder"
"3309401","2705537","9","1001","","other water"
"3309400","2705537","8","1001","","Enfamil varieties NeuroPro Infant, Premium Infant, Enspire, Reguline"
"3318977","2705537","","1002","","Moisture change: 0%"
"3298623","2705538","","999","WWEIA Category number","9402"
"3318978","2705538","","1002","","Moisture change: 0%"
"3298624","2705538","","999","WWEIA Category description","Formula, ready-to-feed"
"3298626","2705539","","999","WWEIA Category description","Formula, prepared from powder"
"3318979","2705539","","1002","","Moisture change: 0%"
"3298625","2705539","","999","WWEIA Category number","9404"
"3309402","2705540","2","1001","","Enfamil varieties NeuroPro Gentlease, Premium Gentlease"
"3298627","2705540","","999","WWEIA Category number","9402"
"3298628","2705540","","999","WWEIA Category description","Formula, ready-to-feed"
"3318980","2705540","","1002","","Moisture change: 0%"
"3298629","2705541","","999","WWEIA Category number","9404"
"3309403","2705541","3","1001","","Enfamil varieties NeuroPro Gentlease, Premium Gentlease"
"3318981","2705541","","1002","","Moisture change: 0%"
"3298630","2705541","","999","WWEIA Category description","Formula, prepared from powder"
"3318982","2705542","","1002","","Moisture change: 0%"
"3298631","2705542","","999","WWEIA Category number","9404"
"3309404","2705542","4","1001","","Enfamil varieties NeuroPro Gentlease, Premium Gentlease"
"3298632","2705542","","999","WWEIA Category description","Formula, prepared from powder"
"3309405","2705543","6","1001","","Enfamil varieties NeuroPro Gentlease, Premium Gentlease"
"3318983","2705543","","1002","","Moisture change: 0%"
"3309406","2705543","7","1001","","other water"
"3298634","2705543","","999","WWEIA Category description","Formula, prepared from powder"
"3298633","2705543","","999","WWEIA Category number","9404"
"3309408","2705544","9","1001","","Nutramigen with Enflora LGG Toddler"
"3309409","2705544","10","1001","","PurAmino Toddler"
"3298635","2705544","","999","WWEIA Category number","9404"
"3318984","2705544","","1002","","Moisture change: 0%"
"3309407","2705544","8","1001","","Enfagrow Toddler varieties Transitions, Next Step, Gentlease, Soy"
"3298636","2705544","","999","WWEIA Category description","Formula, prepared from powder"
"3318985","2705545","","1002","","Moisture change: 0%"
"3298638","2705545","","999","WWEIA Category description","Formula, ready-to-feed"
